numexp,rms_ra,rms_dec,nmatches,point,segment,gaia,det,wcs,cat,label,index
3,12.73842858,15.64929244,370,3052,5899,1027,1,3,4,0,hst_15096_15_wfc3_ir_total_idho15
3,16.08665744,23.58857423,359,2548,4534,1006,1,3,4,0,hst_15096_60_wfc3_ir_total_idho60
8,14.13980229,12.6058198,9,564,229,12,3,3,3,1,hst_15166_57_wfc3_uvis_total_idi157
8,0.0,0.0,1,132,685,7,3,3,3,1,hst_15166_60_wfc3_uvis_total_idi160
2,10.19694528,13.90718282,169,0,0,424,3,3,3,0,hst_15146_a4_wfc3_uvis_total_idi5a4
1,39.70924217,35.50055882,63,109,114,307,1,3,3,0,hst_15146_a4_wfc3_ir_total_idi5a4
2,1.813033764,3.109743564,11,0,0,138,3,3,3,0,hst_15146_b4_wfc3_uvis_total_idi5b4
2,13.19537014,17.01425792,10,0,0,143,3,3,3,0,hst_15146_c4_wfc3_uvis_total_idi5c4
4,26.95416014,23.9245652,348,7086,9170,2213,1,3,5,0,hst_15065_12_wfc3_ir_total_idig12
10,15.73370252,16.87732007,624,43738,34891,3016,3,3,4,1,hst_15061_03_wfc3_uvis_total_idio03
4,7.424545799,9.983696283,77,416,6334,506,3,3,2,0,hst_15353_06_wfc3_uvis_total_idis06
2,-1.0,-1.0,2,122,72,3,1,2,1,0,hst_15267_04_wfc3_ir_total_idiz04
18,6.461877541000002,4.241236267,8,50,37,8,3,3,0,0,hst_15186_58_wfc3_uvis_total_idj558
8,3.488531435,2.7961175380000003,8,555,956,8,3,3,0,0,hst_15181_01_wfc3_uvis_total_idjs01
3,20.48197668,16.81599134,4,594,162,4,1,3,0,0,hst_15181_01_wfc3_ir_total_idjs01
16,10.76611328,9.854107574,6,457,766,10,3,3,5,0,hst_15228_02_wfc3_uvis_total_idjw02
8,3.0989678310000004,6.583964897,4,111,119,4,3,3,5,0,hst_15258_03_wfc3_uvis_total_idkj03
4,14.4470401,4.751349281,7,335,205,10,1,3,1,0,hst_15132_1n_wfc3_ir_total_idkl1n
4,1.810518577,14.69763075,5,688,192,7,1,3,0,0,hst_15133_29_wfc3_ir_total_idkv29
8,14.171221,1.184117409,2,196,91,3,3,3,0,0,hst_15133_29_wfc3_uvis_total_idkv29
8,0.0,0.0,1,16,42,1,3,3,0,0,hst_15133_38_wfc3_uvis_total_idkv38
4,12.14722478,10.67212584,4,507,122,4,1,3,0,0,hst_15133_38_wfc3_ir_total_idkv38
8,20.09763111,5.82095348,3,30,23,3,1,3,3,0,hst_15201_31_wfc3_ir_total_idl231
8,1.559127555,0.656593004,4,530,541,4,3,3,0,0,hst_15170_26_wfc3_uvis_total_idl826
8,2.55e-05,6.8e-05,2,9,9,13,3,3,0,0,hst_15083_03_wfc3_uvis_total_idle03
8,28.73580467,33.65791748,7,880,176,9,1,3,0,0,hst_15082_05_wfc3_ir_total_idlj05
3,-1.0,-1.0,4,62,23,4,1,2,3,0,hst_15089_01_wfc3_ir_total_idlk01
6,3.9687098,5.373107227,3,191,110,6,1,3,1,0,hst_15117_2n_wfc3_ir_total_idm92n
6,17.59340779,8.297405696,4,143,87,4,1,3,1,0,hst_15117_6n_wfc3_ir_total_idm96n
6,57.53010638,65.89191109,96,2926,3394,133,1,3,3,1,hst_15348_14_wfc3_ir_total_idma14
4,1.1256981190000002,1.162974198,3,75,54,3,1,3,0,0,hst_15242_0u_wfc3_ir_total_idmh0u
4,4.825781649,7.122298866,6,102,71,7,1,3,0,0,hst_15242_3c_wfc3_ir_total_idmh3c
4,0.106385366,2.851511882,2,49,29,3,1,3,0,0,hst_15242_50_wfc3_ir_total_idmh50
4,27.22242769,28.65279268,4,30,25,4,1,3,0,0,hst_15242_58_wfc3_ir_total_idmh58
4,15.90938955,14.55027189,9,61,47,11,1,3,0,0,hst_15242_81_wfc3_ir_total_idmh81
7,-1.0,-1.0,3,5,3,6,1,2,3,0,hst_15333_22_wfc3_ir_total_idmi22
22,2.225225758,5.028253702,3,384,612,7,3,3,0,0,hst_15087_16_wfc3_uvis_total_idml16
4,4.542748016,4.301352677,8,1920,17087,13,3,3,1,0,hst_15271_19_wfc3_uvis_total_idmy19
24,4.47537432,7.979888619,8,228,232,16,3,3,0,0,hst_15275_14_wfc3_uvis_total_idn014
24,3.965292143,0.8206684559999999,4,67,70,11,3,3,0,0,hst_15275_21_wfc3_uvis_total_idn021
8,0.0,0.0,1,32,8,11,1,3,4,1,hst_15153_19_wfc3_ir_total_idn119
8,0.0,0.0,1,16,9,2,1,3,4,1,hst_15153_26_wfc3_ir_total_idn126
7,-1.0,-1.0,9,108,64,9,1,2,5,0,hst_15163_o5_wfc3_ir_total_idnco5
9,16.87659891,16.3704638,149,2059,403,635,1,3,4,1,hst_15238_03_wfc3_ir_total_idnm03
9,-1.0,-1.0,0,11031,510,611,1,2,4,1,hst_15238_08_wfc3_ir_total_idnm08
9,18.37969404,7.39045009,144,4369,1399,652,1,3,4,1,hst_15238_0n_wfc3_ir_total_idnm0n
9,76.13810386,39.27204192,153,1259,1103,894,1,3,4,1,hst_15238_0u_wfc3_ir_total_idnm0u
9,33.18814873,24.09277393,167,7363,1101,1081,1,3,4,1,hst_15238_1h_wfc3_ir_total_idnm1h
9,84.25011784,52.26720845,30,5352,979,74,1,3,4,1,hst_15238_76_wfc3_ir_total_idnm76
9,74.75842844,36.83992269,38,3838,14774,75,1,3,4,0,hst_15238_86_wfc3_ir_total_idnm86
16,4.4234550530000005,2.11785849,7,18,28,8,3,3,3,0,hst_15355_06_wfc3_uvis_total_ido206
13,5.601934084,3.673729758,3,16,14,5,3,3,3,1,hst_15355_07_wfc3_uvis_total_ido207
12,5.523687657000001,6.099340168,653,858,855,1157,3,3,4,0,hst_14990_03_wfc3_uvis_total_idoq03
12,24.22672488,24.59394203,19,575,260,20,1,3,3,0,hst_15329_06_wfc3_ir_total_idpm06
4,0.98757114,2.6733446830000003,3,251,125,4,1,3,5,0,hst_15212_1y_wfc3_ir_total_idq21y
8,10.93364724,6.641762119,4,160,240,5,3,3,5,0,hst_15212_2i_wfc3_uvis_total_idq22i
4,0.0,0.0,1,192,73,1,1,3,5,0,hst_15212_4g_wfc3_ir_total_idq24g
2,-1.0,-1.0,0,0,0,3,3,2,5,1,hst_15212_4k_wfc3_uvis_total_idq24k
3,120.4254034,110.7654499,13,304,54,1,1,3,5,1,hst_15212_4k_wfc3_ir_total_idq24k
4,32.06609716,30.08758718,15,352,197,15,1,3,5,0,hst_15212_5g_wfc3_ir_total_idq25g
4,34.27892293,49.9894898,7,299,176,7,1,3,5,0,hst_15212_6g_wfc3_ir_total_idq26g
4,0.568684037,1.615329028,2,179,90,3,1,3,5,0,hst_15212_90_wfc3_ir_total_idq290
4,2.60323687,1.730142025,3,286,135,4,1,3,5,0,hst_15212_9k_wfc3_ir_total_idq29k
3,27.33259399,17.35443987,5,429,247,6,1,3,5,0,hst_15212_ad_wfc3_ir_total_idq2ad
4,6.8245914,1.597906613,3,276,161,3,1,3,5,0,hst_15212_b8_wfc3_ir_total_idq2b8
3,-1.0,-1.0,0,578,14,4,1,2,5,1,hst_15212_bt_wfc3_ir_total_idq2bt
15,0.0,0.0,1,1,1,1,3,3,2,0,hst_15399_a1_wfc3_uvis_total_idr0a1
15,0.0,0.0,1,1,1,1,3,3,2,0,hst_15399_b3_wfc3_uvis_total_idr0b3
1,-1.0,-1.0,1,1,1,1,1,2,3,0,hst_15469_02_wfc3_ir_total_idt002
1,-3.0,-3.0,0,2082,1081,1296,1,1,2,1,hst_15593_12_wfc3_ir_total_idv712
30,0.0,0.0,1,1,1,1,1,3,2,0,hst_15582_01_wfc3_ir_total_idw101
30,0.0,0.0,1,2,2,1,3,3,2,0,hst_15582_03_wfc3_uvis_total_idw103
30,20.61528051,16.7579052,14,11,15,16,1,3,2,1,hst_15582_06_wfc3_ir_total_idw106
8,1.680055118,1.404277838,36,30,41,54,3,3,4,0,hst_15620_05_wfc3_uvis_total_idx205
11,0.0,0.0,1,0,0,1,3,3,3,0,hst_15583_02_wfc3_uvis_total_idx502
13,-1.0,-1.0,1,0,0,3,3,2,3,1,hst_15583_a2_wfc3_uvis_total_idx5a2
3,37.84567487,42.77269667,10,709,274,16,1,3,0,0,hst_15640_29_wfc3_ir_total_idxb29
10,21.63027073,17.78732759,13,2514,4115,18,3,3,0,0,hst_15640_29_wfc3_uvis_total_idxb29
2,34.88787161,32.7680576,13,781,234,18,1,3,0,0,hst_15640_47_wfc3_ir_total_idxb47
12,26.17855451,11.13937523,19,4466,1721,25,3,3,0,0,hst_15640_47_wfc3_uvis_total_idxb47
12,1.302315662,2.489664013,3,4,4,6,3,3,0,0,hst_15647_36_wfc3_uvis_total_idxf36
8,38.46919544,35.02818053,13,366,292,13,1,3,0,0,hst_15644_01_wfc3_ir_total_idxm01
16,11.70231378,11.51349106,19,123,95,20,3,3,0,0,hst_15652_15_wfc3_uvis_total_idxo15
4,23.4720252,26.83492933,14,1034,346,18,1,3,0,0,hst_15652_15_wfc3_ir_total_idxo15
4,-1.0,-1.0,0,1,1,1,3,2,0,0,hst_15650_17_wfc3_uvis_total_idxp17
4,0.0,0.0,1,1,1,1,3,3,0,0,hst_15650_39_wfc3_uvis_total_idxp39
4,-1.0,-1.0,0,1,1,1,3,2,0,0,hst_15650_c1_wfc3_uvis_total_idxpc1
6,11.13313656,9.565753081,12,183,236,14,3,3,1,0,hst_15663_8b_wfc3_uvis_total_idxu8b
12,9.809331093,10.40724448,506,4071,4909,1571,3,3,4,0,hst_15630_03_wfc3_uvis_total_idxz03
12,4.82650854,6.111978866,54,258,408,454,3,3,4,0,hst_15630_04_wfc3_uvis_total_idxz04
2,5.181010119,7.359219642999999,56,0,0,127,3,3,5,0,hst_15688_35_wfc3_uvis_total_idyw35
8,17.76328737,11.25706397,11,730,2020,11,3,3,5,0,hst_15902_03_wfc3_uvis_total_ie4n03
8,-1.0,-1.0,0,6,9,0,0,2,0,0,hst_9445_03_acs_hrc_total_j6m903
16,29.17764871,16.74589302,22,2514,2430,27,4,3,0,0,hst_9445_03_acs_wfc_total_j6m903
20,5.108633669,5.613013708,11,105,110,15,4,3,5,0,hst_9433_46_acs_wfc_total_j6mf46
32,3.912621886,4.948637908,96,125,112,127,4,3,4,0,hst_9014_b1_acs_wfc_total_j8bxb1
6,-1.0,-1.0,1,2,30,1,0,2,3,0,hst_9029_07_acs_hrc_total_j8ca07
14,9.126496172,14.76720239,7,2185,1818,10,4,3,0,0,hst_8992_03_acs_wfc_total_j8cw03
6,-1.0,-1.0,0,1,2,0,0,2,0,0,hst_8992_03_acs_hrc_total_j8cw03
14,13.00190995,18.82591944,8,1961,1983,11,4,3,0,0,hst_8992_53_acs_wfc_total_j8cw53
6,-1.0,-1.0,0,2,4,0,0,2,0,0,hst_8992_53_acs_hrc_total_j8cw53
10,15.87465005,9.467732438,6,872,712,7,4,3,0,0,hst_9363_03_acs_wfc_total_j8d803
8,23.33474371,24.25450402,5,772,913,8,4,3,0,0,hst_9363_07_acs_wfc_total_j8d807
3,-1.0,-1.0,0,1,128,0,0,2,0,0,hst_9500_10_acs_hrc_total_j8de10
12,31.70650622,14.80832864,6,513,854,10,4,3,0,0,hst_9500_10_acs_wfc_total_j8de10
8,13.5878235,14.20728402,20,180,164,26,0,3,3,0,hst_9463_39_acs_hrc_total_j8di39
4,-1.0,-1.0,0,9,20,0,0,2,5,0,hst_9583_d5_acs_hrc_total_j8dnd5
16,27.57690285,14.85028723,3,152,199,3,4,3,5,0,hst_9583_d5_acs_wfc_total_j8dnd5
4,14.98952344,16.32138854,4,245,575,5,4,3,5,0,hst_9583_e6_acs_wfc_total_j8dne6
2,-1.0,-1.0,0,1,2,0,0,2,5,0,hst_9583_e6_acs_hrc_total_j8dne6
16,19.54826946,34.75327008,7,112,206,6,4,3,5,0,hst_9583_f1_acs_wfc_total_j8dnf1
4,-1.0,-1.0,0,12,20,0,0,2,5,0,hst_9583_f1_acs_hrc_total_j8dnf1
10,15.04826256,16.11142165,43,150,126,47,0,3,0,0,hst_9462_03_acs_hrc_total_j8dx03
6,-1.0,-1.0,0,0,4,1,0,2,5,0,hst_9425_09_acs_hrc_total_j8e609
12,28.23344427,55.80756613,4,129,186,7,4,3,5,0,hst_9425_09_acs_wfc_total_j8e609
12,25.24164359,21.09800726,9,201,209,12,4,3,5,0,hst_9425_10_acs_wfc_total_j8e610
6,-1.0,-1.0,0,2,26,2,0,2,5,0,hst_9425_10_acs_hrc_total_j8e610
12,2.7122855510000003,5.658563125,4,155,195,5,4,3,5,0,hst_9425_11_acs_wfc_total_j8e611
6,-3.0,-3.0,0,1,27,0,0,1,5,0,hst_9425_11_acs_hrc_total_j8e611
4,12.52621866,11.26284352,433,30432,48436,1676,4,3,3,0,hst_9295_20_acs_wfc_total_j8e720
2,0.0,0.0,1,0,0,12,0,3,3,0,hst_9295_20_acs_hrc_total_j8e720
12,38.70135075,29.5442456,37,490,353,43,4,3,1,0,hst_9290_11_acs_wfc_total_j8eh11
2,0.0,0.0,1,9,130,2,0,3,0,0,hst_9379_08_acs_hrc_total_j8ek08
2,-1.0,-1.0,0,2,7,1,0,2,0,0,hst_9379_83_acs_hrc_total_j8ek83
5,20.91855144,29.40201295,37,370,95,300,2,3,4,1,hst_9565_06_acs_sbc_total_j8ep06
6,15.40711248,27.34722601,79,273,262,199,0,3,4,0,hst_9565_06_acs_hrc_total_j8ep06
6,14.6666859,23.32745832,80,275,266,196,0,3,4,0,hst_9565_07_acs_hrc_total_j8ep07
5,20.51416217,28.82277699,33,134,75,284,2,3,4,0,hst_9565_07_acs_sbc_total_j8ep07
2,15.04362413,8.932836222,2,1,5,2,0,3,0,0,hst_9472_ak_acs_hrc_total_j8f3ak
2,16.82742988,5.66272317,2,2,11,2,0,3,0,0,hst_9472_cr_acs_hrc_total_j8f3cr
2,-1.0,-1.0,0,2,2,0,0,2,0,0,hst_9472_dr_acs_hrc_total_j8f3dr
2,0.0,0.0,1,1,2,1,0,3,0,0,hst_9472_g5_acs_hrc_total_j8f3g5
8,31.94047238,25.83787756,21,285,351,22,4,3,1,0,hst_9476_61_acs_wfc_total_j8f661
12,20.09680636,16.72574997,34,6412,5930,37,4,3,0,0,hst_9453_32_acs_wfc_total_j8f832
12,21.81497076,22.44515588,36,6361,5943,37,4,3,0,0,hst_9453_34_acs_wfc_total_j8f834
8,17.56659339,14.90069557,26,9770,8414,26,4,3,0,0,hst_9453_47_acs_wfc_total_j8f847
12,22.68432167,17.69431635,1138,57002,105296,5928,4,3,4,0,hst_9453_63_acs_wfc_total_j8f863
1,13.9971445,11.49265999,27,0,0,45,0,3,4,0,hst_9453_63_acs_hrc_total_j8f863
17,0.0,0.0,1,0,4,1,2,3,5,0,hst_9478_06_acs_sbc_total_j8fd06
4,21.03146413,18.33445943,7,124,135,8,4,3,0,0,hst_9454_11_acs_wfc_total_j8ff11
4,-1.0,-1.0,0,18,30,1,0,2,0,1,hst_9454_11_acs_hrc_total_j8ff11
8,0.0,0.0,1,17,23,1,0,3,4,0,hst_9473_04_acs_hrc_total_j8fh04
4,26.73225725,20.24394418,45,186,231,53,4,3,5,0,hst_9575_9w_acs_wfc_total_j8fn9w
8,16.64796109,18.49509774,51,169,153,58,4,3,5,0,hst_9575_aa_acs_wfc_total_j8fnaa
4,23.04539302,26.9229811,21,240,354,24,4,3,5,0,hst_9575_e5_acs_wfc_total_j8fne5
4,30.41223151,21.33186682,261,3441,2862,291,4,3,5,0,hst_9575_e7_acs_wfc_total_j8fne7
4,25.29565471,20.91772407,196,2058,1868,208,4,3,5,0,hst_9575_fm_acs_wfc_total_j8fnfm
4,30.44953255,23.0945732,105,877,812,100,4,3,5,0,hst_9575_g9_acs_wfc_total_j8fng9
10,13.54711628,22.36891664,11,819,1093,21,4,3,0,0,hst_9401_06_acs_wfc_total_j8fs06
10,26.9717732,36.67340755,7,432,200,7,4,3,0,0,hst_9401_70_acs_wfc_total_j8fs70
2,-1.0,-1.0,0,0,1,0,0,2,3,0,hst_9352_k1_acs_hrc_total_j8g6k1
8,7.308463101,14.61377979,5,159,497,6,4,3,3,0,hst_9352_k1_acs_wfc_total_j8g6k1
4,8.454742256,6.44601688,688,15084,12504,2280,4,3,5,0,hst_9584_fy_acs_wfc_total_j8g9fy
4,9.989099739,9.839257729,495,23114,39254,937,4,3,5,0,hst_9584_ln_acs_wfc_total_j8g9ln
2,27.20186439,30.37750459,265,0,0,296,4,3,5,0,hst_9480_9w_acs_wfc_total_j8ho9w
4,11.00447153,9.833926342,13,176,272,16,4,3,5,0,hst_9480_ar_acs_wfc_total_j8hoar
6,18.59046274,18.8000553,252,1602,1480,256,4,3,5,0,hst_9480_c4_acs_wfc_total_j8hoc4
2,16.39201085,19.53187188,392,0,0,467,4,3,5,0,hst_9480_cg_acs_wfc_total_j8hocg
8,8.461375568,6.040732946,11,162,182,11,4,3,5,0,hst_9480_du_acs_wfc_total_j8hodu
4,12.44322396,10.05181278,426,11367,10448,797,4,3,5,0,hst_9480_f7_acs_wfc_total_j8hof7
2,9.591701058,9.979412113,463,0,0,783,4,3,5,0,hst_9480_fj_acs_wfc_total_j8hofj
4,6.800454216,5.523477888,43,7812,7358,45,4,3,5,0,hst_9480_h3_acs_wfc_total_j8hoh3
2,8.486270693,9.816296339,408,0,0,1201,4,3,5,0,hst_9480_i4_acs_wfc_total_j8hoi4
2,20.815468300000006,10.98694256,100,0,0,133,4,3,5,0,hst_9480_l3_acs_wfc_total_j8hol3
2,18.32784964,17.63588507,66,0,0,74,4,3,5,0,hst_9480_lo_acs_wfc_total_j8holo
4,11.08698924,12.24044957,31,510,249,29,4,3,5,0,hst_9480_nb_acs_wfc_total_j8honb
6,8.575474801,7.494040564,8,223,220,9,4,3,5,0,hst_9480_nw_acs_wfc_total_j8honw
8,13.87533919,12.90700479,479,7690,7372,628,4,3,5,0,hst_9480_pt_acs_wfc_total_j8hopt
2,14.17015977,10.43695984,437,0,0,690,4,3,5,0,hst_9480_rx_acs_wfc_total_j8horx
2,12.14625419,11.92336967,328,0,0,2150,4,3,5,0,hst_9480_st_acs_wfc_total_j8host
2,18.3158813,5.5742697460000015,5,0,0,7,4,3,5,0,hst_9480_ty_acs_wfc_total_j8hoty
2,15.71244201,16.38591823,9,0,0,12,4,3,5,0,hst_9480_yl_acs_wfc_total_j8hoyl
6,-1.0,-1.0,33,1059,766,36,4,2,5,0,hst_9482_ar_acs_wfc_total_j8hpar
2,-1.0,-1.0,8,0,0,9,4,2,5,0,hst_9482_bx_acs_wfc_total_j8hpbx
2,-1.0,-1.0,36,0,0,41,4,2,5,0,hst_9482_d8_acs_wfc_total_j8hpd8
2,-1.0,-1.0,7,0,0,11,4,2,5,0,hst_9468_9t_acs_wfc_total_j8hq9t
2,-1.0,-1.0,7,0,0,10,4,2,5,0,hst_9468_a1_acs_wfc_total_j8hqa1
2,-1.0,-1.0,6,0,0,10,4,2,5,0,hst_9468_a9_acs_wfc_total_j8hqa9
6,-1.0,-1.0,6,247,193,7,4,2,5,0,hst_9468_ct_acs_wfc_total_j8hqct
18,-1.0,-1.0,12,1345,1088,14,4,2,5,0,hst_9468_df_acs_wfc_total_j8hqdf
2,-1.0,-1.0,4,0,0,11,4,2,5,0,hst_9468_dv_acs_wfc_total_j8hqdv
12,11.92514437,9.573922425,786,17572,70600,3236,4,3,4,0,hst_9656_16_acs_wfc_total_j8hw16
18,30.72768947,23.43510926,7,272,664,9,4,3,5,0,hst_9488_aj_acs_wfc_total_j8i0aj
12,25.87544534,27.33120612,18,404,272,19,4,3,5,0,hst_9488_b2_acs_wfc_total_j8i0b2
6,5.208148443,5.15911844,13,14,15,26,4,3,0,0,hst_9681_02_acs_wfc_total_j8ju02
3,0.0,0.0,1,34,31,7,0,3,0,0,hst_9681_02_acs_hrc_total_j8ju02
8,2.924817083,4.053375911,6,138,163,6,4,3,5,0,hst_9978_36_acs_wfc_total_j8m836
8,2.535690567,5.153937549,6,360,374,6,4,3,5,0,hst_9978_45_acs_wfc_total_j8m845
4,-3.0,-3.0,0,1,3,0,0,1,5,0,hst_9978_45_acs_hrc_total_j8m845
8,1.070977366,1.606434564,5,134,188,5,4,3,5,0,hst_9978_65_acs_wfc_total_j8m865
4,-3.0,-3.0,0,1,24,0,0,1,5,0,hst_9978_65_acs_hrc_total_j8m865
2,28.36008056,28.27725383,289,0,0,4096,4,3,5,0,hst_9984_9b_acs_wfc_total_j8mb9b
8,16.70670814,18.30008466,102,697,544,100,4,3,5,0,hst_9984_cs_acs_wfc_total_j8mbcs
2,22.20876396,14.4143613,182,0,0,203,4,3,5,0,hst_9984_df_acs_wfc_total_j8mbdf
8,19.86852317,24.2367898,269,2405,1956,275,4,3,5,0,hst_9984_dk_acs_wfc_total_j8mbdk
8,18.28063717,22.36225233,272,2334,2022,277,4,3,5,0,hst_9984_dm_acs_wfc_total_j8mbdm
4,17.89802506,17.21273569,65,597,423,70,4,3,5,0,hst_9984_hf_acs_wfc_total_j8mbhf
8,16.11078929,19.71769016,233,1236,1315,245,4,3,5,0,hst_9984_ia_acs_wfc_total_j8mbia
2,15.93815815,11.53424352,29,0,0,34,4,3,5,0,hst_9984_k9_acs_wfc_total_j8mbk9
6,19.44863314,23.18022261,65,603,419,64,4,3,5,0,hst_9984_l9_acs_wfc_total_j8mbl9
2,25.80524024,31.20045013,10,0,0,16,4,3,5,0,hst_9984_mq_acs_wfc_total_j8mbmq
2,27.36893263,27.60128435,104,0,0,123,4,3,5,0,hst_9984_mu_acs_wfc_total_j8mbmu
8,0.0,0.0,1,239,219,20,4,3,5,0,hst_9984_ni_acs_wfc_total_j8mbni
6,0.0,0.0,1,168,120,20,4,3,5,0,hst_9984_nl_acs_wfc_total_j8mbnl
2,26.94699339,5.973296392999999,10,0,0,13,4,3,5,0,hst_9984_nv_acs_wfc_total_j8mbnv
4,19.95019308,18.16398202,100,787,636,101,4,3,5,0,hst_9984_pg_acs_wfc_total_j8mbpg
8,28.98573365,27.19800549,23,176,198,23,4,3,5,0,hst_9984_pn_acs_wfc_total_j8mbpn
6,25.02229257,19.11434788,18,178,195,18,4,3,5,0,hst_9984_rm_acs_wfc_total_j8mbrm
4,6.0188051960000015,3.042197517,4,146,273,4,4,3,5,0,hst_9984_rx_acs_wfc_total_j8mbrx
4,6.66898327,5.625176882000001,7,251,295,12,4,3,5,0,hst_9984_uv_acs_wfc_total_j8mbuv
2,27.74494233,40.43796955,9,0,0,14,4,3,5,0,hst_9984_wo_acs_wfc_total_j8mbwo
8,2.469970902,5.658497024,3,196,231,13,4,3,5,0,hst_9984_wu_acs_wfc_total_j8mbwu
2,1.331890485,2.98195291,3,0,0,7,4,3,5,0,hst_9984_za_acs_wfc_total_j8mbza
2,-1.0,-1.0,0,1,4,0,0,2,0,0,hst_9771_50_acs_hrc_total_j8mq50
8,21.87954633,21.35406711,23,20343,12695,23,4,3,0,0,hst_9771_50_acs_wfc_total_j8mq50
1,-1.0,-1.0,1,0,0,2,0,2,3,0,hst_9812_05_acs_hrc_total_j8ms05
6,11.68344127,14.64852364,13,1741,5507,14,4,3,0,0,hst_9788_31_acs_wfc_total_j8mx31
10,2.75964487,3.580764168,5,180,173,6,4,3,5,0,hst_9728_a3_acs_wfc_total_j8n1a3
10,0.005350446,0.002330063,2,163,204,4,4,3,5,0,hst_9728_a4_acs_wfc_total_j8n1a4
4,-3.0,-3.0,0,0,0,0,0,1,1,0,hst_9895_14_acs_hrc_total_j8n214
8,13.63798538,8.206521407,12,83,95,15,4,3,1,0,hst_9895_14_acs_wfc_total_j8n214
6,16.40356346,8.715750755,4,2019,2375,4,4,3,0,0,hst_9811_02_acs_wfc_total_j8n902
4,8.076068687000001,8.655142945,304,0,0,357,4,3,4,0,hst_9891_02_acs_wfc_total_j8ne02
18,9.476915371,12.26158038,1013,6684,10431,1088,4,3,4,0,hst_9815_01_acs_wfc_total_j8ny01
6,5.06920945,5.518005475,7,31,21,8,0,3,4,0,hst_9815_01_acs_hrc_total_j8ny01
6,2.468151045,1.641038407,2,4,4,8,0,3,4,0,hst_9815_02_acs_hrc_total_j8ny02
18,8.357641538,9.615214335,964,6884,11130,1091,4,3,4,0,hst_9815_02_acs_wfc_total_j8ny02
6,12.12916235,9.063840258,8,115,62,11,4,3,0,0,hst_9847_11_acs_wfc_total_j8o811
8,12.14487971,12.69741656,57,247,5740,133,4,3,2,0,hst_9825_03_acs_wfc_total_j8oc03
8,7.759999999999999e-05,3.28e-05,2,272,0,70,4,3,2,0,hst_9825_05_acs_wfc_total_j8oc05
32,17.78249612,21.04888023,122,1906,1345,141,4,3,2,0,hst_9890_02_acs_wfc_total_j8oo02
8,8.381809781,8.885448485,8,733,1059,11,4,3,1,0,hst_9717_07_acs_wfc_total_j8ow07
8,8.606741586,10.64810912,6,234,645,7,4,3,1,0,hst_9822_0n_acs_wfc_total_j8pu0n
8,18.18357606,19.55057736,11,248,320,14,4,3,1,0,hst_9822_20_acs_wfc_total_j8pu20
8,8.659465897999999,7.016536728999999,12,241,429,11,4,3,1,0,hst_9822_2o_acs_wfc_total_j8pu2o
8,9.979318394,9.243888431,14,308,424,16,4,3,1,0,hst_9822_3d_acs_wfc_total_j8pu3d
8,8.834545855,18.90621299,4,355,476,11,4,3,1,0,hst_9822_5s_acs_wfc_total_j8pu5s
14,36.27754287,34.19576535,541,6884,1459,3995,4,3,4,0,hst_9750_40_acs_wfc_total_j8q640
12,3.4701079580000003,1.237047658,2,5,5,2,0,3,3,0,hst_9853_05_acs_hrc_total_j8qo05
2,-1.0,-1.0,5,0,0,5,4,2,5,0,hst_9793_20_acs_wfc_total_j8qq20
1,-1.0,-1.0,0,0,0,0,0,2,5,0,hst_9793_20_acs_hrc_total_j8qq20
6,-3.0,-3.0,0,0,4,0,0,1,1,0,hst_9722_06_acs_hrc_total_j8qu06
24,10.43145754,8.62756267,21,483,453,23,4,3,1,0,hst_9722_06_acs_wfc_total_j8qu06
7,9.821136643,4.170820821,5,105,203,24,0,3,3,1,hst_9974_21_acs_hrc_total_j8qy21
4,4.68919113,6.257027731,474,765,762,739,4,3,3,0,hst_9974_21_acs_wfc_total_j8qy21
12,39.53701663,29.26556756,42,10550,17349,46,4,3,3,0,hst_9810_05_acs_wfc_total_j8r005
6,-1.0,-1.0,0,56,115,0,4,2,3,0,hst_9860_e1_acs_wfc_total_j8rce1
10,13.61345928,12.08743899,440,6432,4685,792,4,3,4,0,hst_9857_03_acs_wfc_total_j8rh03
8,9.123720588,9.741267631,22,334,627,24,4,3,1,0,hst_9836_33_acs_wfc_total_j8rq33
4,0.0,0.0,1,1,124,1,0,3,1,0,hst_9836_33_acs_hrc_total_j8rq33
4,1.92075121,1.046277595,2,3,3,2,0,3,3,0,hst_9831_15_acs_hrc_total_j8rv15
4,0.0,0.0,1,1,1,1,0,3,3,0,hst_9831_21_acs_hrc_total_j8rv21
4,31.98173921,26.09807326,10,26,35,16,4,3,3,0,hst_9842_11_acs_wfc_total_j8rw11
6,-1.0,-1.0,8,123,153,10,4,2,5,0,hst_9877_09_acs_wfc_total_j8sb09
6,0.998251745,1.533292923,2,2,2,2,0,3,0,0,hst_9851_11_acs_hrc_total_j8sc11
6,2.83097534,1.220388766,2,25,3,2,0,3,0,0,hst_9851_13_acs_hrc_total_j8sc13
4,-1.0,-1.0,0,2,136,1,0,2,5,0,hst_9753_16_acs_hrc_total_j8t816
8,35.25344024,33.69361565,16,249,590,20,4,3,5,0,hst_9753_16_acs_wfc_total_j8t816
4,-1.0,-1.0,0,1,170,0,0,2,5,0,hst_9753_24_acs_hrc_total_j8t824
8,9.27313263,10.01651136,23,279,787,23,4,3,5,0,hst_9753_24_acs_wfc_total_j8t824
