numexp,rms_ra,rms_dec,nmatches,point,segment,gaia,det,wcs,cat,label,index
4,7.141517501409831,6.399005629471596,673,14200,11973,2082.0,3,0,5,0.0,hst_14710_01_wfc3_uvis_total_id6i01
21,24.08454495637916,27.05285227507669,98,3478,5205,107.0,1,0,5,0.0,hst_14680_07_wfc3_ir_total_id6l07
8,5.297629009741064,6.49603667025379,682,21703,0,1570.0,3,0,5,0.0,hst_14689_07_wfc3_uvis_total_id7307
8,7.809616365852961,7.513194562450418,743,21154,0,1570.0,3,0,5,0.0,hst_14689_19_wfc3_uvis_total_id7319
8,3.955461443118095,3.829990883930609,550,16728,22812,566.0,3,0,5,0.0,hst_14689_27_wfc3_uvis_total_id7327
2,0.0,0.0,1,31,58,20.0,3,0,6,0.0,hst_14779_24_wfc3_uvis_total_id7624
2,4.054261844574078,2.399822621895147,4,39,234,13.0,3,0,4,0.0,hst_14779_47_wfc3_uvis_total_id7647
2,35.61936404459357,46.56595716600348,15,146,154,94.0,3,0,4,0.0,hst_14779_72_wfc3_uvis_total_id7672
2,0.0,0.0,1,41,114,195.0,3,0,4,0.0,hst_14779_80_wfc3_uvis_total_id7680
4,23.91230778699191,13.63424882756246,10,157,97,11.0,1,1,1,0.0,hst_14594_42_wfc3_ir_total_id7h42
4,13.98341344414216,12.92927206562036,7,270,170,7.0,1,0,2,0.0,hst_14620_07_wfc3_ir_total_id7l07
4,17.82404945771258,36.72577542334427,6,1385,508,8.0,1,0,2,0.0,hst_14620_11_wfc3_ir_total_id7l11
4,0.0,0.0,1,141,0,1.0,3,0,5,1.0,hst_14762_03_wfc3_uvis_total_id7r03
3,7.538752380070122,8.676716239396756,426,3663,6673,1246.0,1,0,5,0.0,hst_14662_64_wfc3_ir_total_id8064
3,7.411601086575826,9.564618381242996,414,2403,7194,1317.0,1,0,5,0.0,hst_14662_65_wfc3_ir_total_id8065
4,0.0,0.0,1,1,1,1.0,1,1,4,0.0,hst_14793_53_wfc3_ir_total_id8453
5,9.804502356772684,18.64286147932591,4,187,128,5.0,1,0,1,0.0,hst_14653_05_wfc3_ir_total_id8505
4,0.0,0.0,1,5070,651,1.0,1,0,6,0.0,hst_14704_04_wfc3_ir_total_id8f04
4,2.120242135232056,6.071630507496597,2,1434,5034,2.0,3,0,6,0.0,hst_14704_04_wfc3_uvis_total_id8f04
4,12.63209475239394,10.21750080785681,4,5232,2480,5.0,1,0,6,0.0,hst_14704_08_wfc3_ir_total_id8f08
4,5.595622737623586,8.017843996233601,7,1787,4912,8.0,3,0,6,0.0,hst_14704_08_wfc3_uvis_total_id8f08
5,13.49638011767284,12.1538453343828,22,13614,8957,26.0,3,0,1,0.0,hst_14697_09_wfc3_uvis_total_id8m09
4,18.92393525949648,16.82035464071054,54,4748,7499,59.0,3,0,4,0.0,hst_14668_04_wfc3_uvis_total_id9604
4,6.426127057430141,5.607502523920377,6,903,1813,9.0,3,0,4,0.0,hst_14668_21_wfc3_uvis_total_id9621
5,22.3532692708985,6.615508626685075,6,77,134,6.0,3,0,1,0.0,hst_14754_06_wfc3_uvis_total_id9806
5,2.268904217646243,5.186377023339357,9,331,340,10.0,3,0,6,0.0,hst_14734_35_wfc3_uvis_total_idan35
5,4.820408241895272,2.913338906737117,9,149,139,10.0,3,0,6,0.0,hst_14734_81_wfc3_uvis_total_idan81
13,0.0,0.0,1,0,0,3.0,3,1,0,1.0,hst_14815_b1_wfc3_uvis_total_idbhb1
1,7.037655655669568,9.366613220410432,332,0,0,1973.0,3,0,0,0.0,hst_14550_13_wfc3_uvis_total_idcm13
1,12.95760070649221,14.74969203772913,275,0,0,1982.0,3,0,0,0.0,hst_14550_14_wfc3_uvis_total_idcm14
12,15.25734004641255,13.81956970310062,801,58509,62391,2584.0,3,0,1,0.0,hst_14881_01_wfc3_uvis_total_iddk01
4,11.04247457462368,10.47622101406676,4,13,9,4.0,1,0,1,0.0,hst_14898_03_wfc3_ir_total_ide203
12,1.746609335890231,0.4159396438992725,2,2,2,2.0,3,0,1,0.0,hst_14898_03_wfc3_uvis_total_ide203
8,29.16132093826551,31.63850967611484,60,1716,481,65.0,1,0,1,0.0,hst_14890_01_wfc3_ir_total_ide601
8,4.680894277121254,3.44940572393529,107,341,304,110.0,3,0,1,0.0,hst_14890_01_wfc3_uvis_total_ide601
2,2.521998952345889,2.366633779594804,46,68,58,117.0,3,0,0,0.0,hst_14867_22_wfc3_uvis_total_ideg22
3,17.13420257794905,17.40882150237164,3,253,163,3.0,1,0,2,0.0,hst_15307_43_wfc3_ir_total_idgb43
3,2.616993218851454,1.990801415167403,4,144,189,7.0,3,0,2,0.0,hst_15307_43_wfc3_uvis_total_idgb43
3,8.615511396778242,9.963655974429,4,256,168,5.0,1,0,2,0.0,hst_15307_r9_wfc3_ir_total_idgbr9
3,5.659771517826288,1.771297295418964,7,180,232,8.0,3,0,2,0.0,hst_15307_r9_wfc3_uvis_total_idgbr9
5,21.479491429211,23.18311017750825,62,11917,20698,83.0,3,0,1,0.0,hst_15145_15_wfc3_uvis_total_idgg15
2,47.02622270445265,41.88347695914229,49,1454,683,83.0,1,0,1,0.0,hst_15145_17_wfc3_ir_total_idgg17
3,15.6478357164073,17.21891497532416,70,12027,28125,89.0,3,0,1,0.0,hst_15145_17_wfc3_uvis_total_idgg17
5,8.468174700098768,8.116893818500426,139,19855,59076,148.0,3,0,1,0.0,hst_15145_65_wfc3_uvis_total_idgg65
5,7.774754624636245,4.794707064587551,24,5353,6930,26.0,3,0,1,0.0,hst_15145_72_wfc3_uvis_total_idgg72
2,66.06264851140698,48.72723377716194,18,984,378,19.0,1,0,1,0.0,hst_15145_7e_wfc3_ir_total_idgg7e
3,10.14017850912199,8.434114423145113,22,4665,5547,25.0,3,0,1,0.0,hst_15145_7e_wfc3_uvis_total_idgg7e
5,7.807667460745786,5.830761851517049,21,6323,8070,26.0,3,0,1,0.0,hst_15145_7g_wfc3_uvis_total_idgg7g
4,8.909347144676872,6.838232968081952,5,3197,0,11.0,3,0,1,0.0,hst_15145_98_wfc3_uvis_total_idgg98
8,15.14426557049169,15.84965506912729,43,2395,617,45.0,1,0,3,0.0,hst_15361_01_wfc3_ir_total_idgm01
4,15.28373436975199,12.59812446614054,16,87,72,17.0,3,0,1,0.0,hst_15215_12_wfc3_uvis_total_idh212
4,8.26886802791318,7.831196440322516,13,135,55,14.0,3,0,1,0.0,hst_15215_19_wfc3_uvis_total_idh219
4,2.211006533166445,1.641475331384723,10,52,36,11.0,3,0,1,0.0,hst_15215_33_wfc3_uvis_total_idh233
8,7.746629496664355,5.662161927608439,601,4843,4476,699.0,3,0,5,0.0,hst_15362_01_wfc3_uvis_total_idhb01
8,9.77316536690462,7.306118860625092,599,7071,5125,697.0,3,0,5,0.0,hst_15362_10_wfc3_uvis_total_idhb10
3,9.775937144438902,10.94545329366243,348,3098,4584,984.0,1,0,5,0.0,hst_15096_09_wfc3_ir_total_idho09
3,12.73842857929877,15.64929244372127,370,3052,5899,1027.0,1,0,5,0.0,hst_15096_15_wfc3_ir_total_idho15
3,16.08665744353916,23.58857422960961,359,2548,4534,1006.0,1,0,5,0.0,hst_15096_60_wfc3_ir_total_idho60
4,14.1398022936651,12.60581980001738,9,564,229,12.0,3,0,4,1.0,hst_15166_57_wfc3_uvis_total_idi157
4,0.0,0.0,1,132,685,7.0,3,0,4,1.0,hst_15166_60_wfc3_uvis_total_idi160
1,39.70924217204116,35.50055882007219,63,109,114,307.0,1,0,4,0.0,hst_15146_a4_wfc3_ir_total_idi5a4
2,10.19694528107359,13.90718281606503,169,0,0,424.0,3,0,4,0.0,hst_15146_a4_wfc3_uvis_total_idi5a4
2,1.813033764084336,3.109743564440413,11,0,0,138.0,3,0,4,0.0,hst_15146_b4_wfc3_uvis_total_idi5b4
2,13.19537013899122,17.0142579206816,10,0,0,143.0,3,0,4,0.0,hst_15146_c4_wfc3_uvis_total_idi5c4
4,26.95416014474383,23.9245652048638,348,7086,9170,2213.0,1,0,6,0.0,hst_15065_12_wfc3_ir_total_idig12
5,15.73370252224274,16.87732006745938,624,43738,34891,3016.0,3,0,0,1.0,hst_15061_03_wfc3_uvis_total_idio03
2,7.424545799462027,9.983696283304909,77,416,6334,506.0,3,0,3,0.0,hst_15353_06_wfc3_uvis_total_idis06
2,7.713169370912691,2.880288478028253,2,122,72,3.0,1,1,2,0.0,hst_15267_04_wfc3_ir_total_idiz04
9,6.461877540505141,4.241236267495497,8,50,37,8.0,3,0,1,0.0,hst_15186_58_wfc3_uvis_total_idj558
3,20.48197668127386,16.81599134058804,4,594,162,4.0,1,0,1,0.0,hst_15181_01_wfc3_ir_total_idjs01
4,3.488531434597149,2.796117537994793,8,555,956,8.0,3,0,1,0.0,hst_15181_01_wfc3_uvis_total_idjs01
8,10.76611328115441,9.85410757380798,6,457,766,10.0,3,0,6,0.0,hst_15228_02_wfc3_uvis_total_idjw02
4,3.098967831121034,6.583964897063295,4,111,119,4.0,3,0,1,0.0,hst_15258_03_wfc3_uvis_total_idkj03
4,14.4470401040061,4.751349280921754,7,335,205,10.0,1,0,2,0.0,hst_15132_1n_wfc3_ir_total_idkl1n
4,1.810518577071268,14.69763074637248,5,688,192,7.0,1,0,1,0.0,hst_15133_29_wfc3_ir_total_idkv29
8,14.17122099603657,1.184117408776386,2,196,91,3.0,3,0,1,0.0,hst_15133_29_wfc3_uvis_total_idkv29
4,12.14722477784701,10.67212584179747,4,507,122,4.0,1,0,1,0.0,hst_15133_38_wfc3_ir_total_idkv38
8,0.0,0.0,1,16,42,1.0,3,0,1,0.0,hst_15133_38_wfc3_uvis_total_idkv38
8,20.09763111283335,5.820953479500438,3,30,23,3.0,1,0,4,0.0,hst_15201_31_wfc3_ir_total_idl231
4,1.559127554686124,0.65659300362729,4,530,541,4.0,3,0,1,0.0,hst_15170_26_wfc3_uvis_total_idl826
4,2.54533430046333e-05,6.80215688060315e-05,2,9,9,13.0,3,0,1,0.0,hst_15083_03_wfc3_uvis_total_idle03
8,28.73580466976728,33.65791748464715,7,880,176,9.0,1,0,1,0.0,hst_15082_05_wfc3_ir_total_idlj05
3,7.130588998840889,9.447608909273598,4,62,23,4.0,1,1,4,0.0,hst_15089_01_wfc3_ir_total_idlk01
6,3.968709800353354,5.373107227113031,3,191,110,6.0,1,0,2,0.0,hst_15117_2n_wfc3_ir_total_idm92n
6,17.59340779243947,8.297405696253284,4,143,87,4.0,1,0,2,0.0,hst_15117_6n_wfc3_ir_total_idm96n
6,57.53010637792931,65.89191109166447,96,2926,3394,133.0,1,0,4,1.0,hst_15348_14_wfc3_ir_total_idma14
4,1.125698119487914,1.162974198369803,3,75,54,3.0,1,0,1,0.0,hst_15242_0u_wfc3_ir_total_idmh0u
4,4.82578164891464,7.122298866494114,6,102,71,7.0,1,0,1,0.0,hst_15242_3c_wfc3_ir_total_idmh3c
4,0.1063853657815224,2.851511882211745,2,49,29,3.0,1,0,1,0.0,hst_15242_50_wfc3_ir_total_idmh50
4,27.2224276854093,28.65279267617414,4,30,25,4.0,1,0,1,0.0,hst_15242_58_wfc3_ir_total_idmh58
4,15.90938955371113,14.55027189071768,9,61,47,11.0,1,0,1,0.0,hst_15242_81_wfc3_ir_total_idmh81
7,15.27711536124175,11.40611828709891,3,5,3,6.0,1,1,4,0.0,hst_15333_22_wfc3_ir_total_idmi22
11,2.225225758406101,5.028253702118518,3,384,612,7.0,3,0,1,0.0,hst_15087_16_wfc3_uvis_total_idml16
2,4.542748015679691,4.30135267723464,8,1920,17087,13.0,3,0,2,0.0,hst_15271_19_wfc3_uvis_total_idmy19
12,4.47537431981961,7.979888619251652,8,228,232,16.0,3,0,1,0.0,hst_15275_14_wfc3_uvis_total_idn014
12,3.9652921429218,0.8206684560996317,4,67,70,11.0,3,0,1,0.0,hst_15275_21_wfc3_uvis_total_idn021
8,0.0,0.0,1,32,8,11.0,1,0,7,1.0,hst_15153_19_wfc3_ir_total_idn119
8,0.0,0.0,1,16,9,2.0,1,0,5,1.0,hst_15153_26_wfc3_ir_total_idn126
7,15.82640587661314,18.58247765700481,9,108,64,9.0,1,1,3,0.0,hst_15163_o5_wfc3_ir_total_idnco5
9,16.87659891053945,16.37046379586853,149,2059,403,635.0,1,0,5,1.0,hst_15238_03_wfc3_ir_total_idnm03
9,0.0,0.0,0,11031,510,611.0,1,1,5,1.0,hst_15238_08_wfc3_ir_total_idnm08
9,18.37969404019487,7.390450089763245,144,4369,1399,652.0,1,0,5,1.0,hst_15238_0n_wfc3_ir_total_idnm0n
9,76.13810385936513,39.27204191637368,153,1259,1103,894.0,1,0,5,1.0,hst_15238_0u_wfc3_ir_total_idnm0u
9,33.18814872746828,24.09277392727019,167,7363,1101,1081.0,1,0,5,1.0,hst_15238_1h_wfc3_ir_total_idnm1h
9,84.25011783711433,52.26720845018216,30,5352,979,74.0,1,0,5,1.0,hst_15238_76_wfc3_ir_total_idnm76
9,74.75842844362347,36.83992269198306,38,3838,14774,75.0,1,0,5,0.0,hst_15238_86_wfc3_ir_total_idnm86
14,4.423455053427436,2.117858489700061,7,18,28,8.0,3,0,4,0.0,hst_15355_06_wfc3_uvis_total_ido206
11,5.601934084259549,3.67372975752367,3,16,14,5.0,3,0,4,1.0,hst_15355_07_wfc3_uvis_total_ido207
6,5.523687657149129,6.099340167809745,653,858,855,1157.0,3,0,5,0.0,hst_14990_03_wfc3_uvis_total_idoq03
12,24.22672488170556,24.59394202986976,19,575,260,20.0,1,0,1,0.0,hst_15329_06_wfc3_ir_total_idpm06
4,0.98757114009499,2.673344682879722,3,251,125,4.0,1,0,6,0.0,hst_15212_1y_wfc3_ir_total_idq21y
4,10.93364723971885,6.64176211943027,4,160,240,5.0,3,0,6,0.0,hst_15212_2i_wfc3_uvis_total_idq22i
4,0.0,0.0,1,192,73,1.0,1,0,6,0.0,hst_15212_4g_wfc3_ir_total_idq24g
3,120.4254034290078,110.7654499435525,13,304,54,1.0,1,0,6,1.0,hst_15212_4k_wfc3_ir_total_idq24k
1,0.0,0.0,0,0,0,3.0,3,1,6,1.0,hst_15212_4k_wfc3_uvis_total_idq24k
4,32.06609716200315,30.08758717804258,15,352,197,15.0,1,0,6,0.0,hst_15212_5g_wfc3_ir_total_idq25g
4,34.27892293400621,49.98948980403242,7,299,176,7.0,1,0,6,0.0,hst_15212_6g_wfc3_ir_total_idq26g
4,0.5686840367495734,1.615329027706691,2,179,90,3.0,1,0,6,0.0,hst_15212_90_wfc3_ir_total_idq290
4,2.603236870482887,1.730142024586925,3,286,135,4.0,1,0,6,0.0,hst_15212_9k_wfc3_ir_total_idq29k
3,27.33259398757331,17.3544398714997,5,429,247,6.0,1,0,6,0.0,hst_15212_ad_wfc3_ir_total_idq2ad
4,6.824591399505755,1.59790661327877,3,276,161,3.0,1,0,6,0.0,hst_15212_b8_wfc3_ir_total_idq2b8
3,0.0,0.0,0,578,14,4.0,1,1,6,1.0,hst_15212_bt_wfc3_ir_total_idq2bt
15,0.0,0.0,1,1,1,1.0,3,0,0,0.0,hst_15399_a1_wfc3_uvis_total_idr0a1
15,0.0,0.0,1,1,1,1.0,3,0,0,0.0,hst_15399_b3_wfc3_uvis_total_idr0b3
1,0.0,0.0,1,1,1,1.0,1,1,4,0.0,hst_15469_02_wfc3_ir_total_idt002
1,0.0,0.0,0,2082,1081,1296.0,1,3,0,1.0,hst_15593_12_wfc3_ir_total_idv712
30,0.0,0.0,1,1,1,1.0,1,0,0,0.0,hst_15582_01_wfc3_ir_total_idw101
30,0.0,0.0,1,2,2,1.0,3,0,0,0.0,hst_15582_03_wfc3_uvis_total_idw103
30,20.61528050709923,16.75790519988167,14,11,15,16.0,1,0,4,1.0,hst_15582_06_wfc3_ir_total_idw106
8,1.680055117561749,1.404277837854071,36,30,41,54.0,3,0,5,0.0,hst_15620_05_wfc3_uvis_total_idx205
11,0.0,0.0,1,0,0,1.0,3,0,0,0.0,hst_15583_02_wfc3_uvis_total_idx502
13,0.0,0.0,1,0,0,3.0,3,1,0,1.0,hst_15583_a2_wfc3_uvis_total_idx5a2
3,37.84567487270215,42.77269666929882,10,709,274,16.0,1,0,1,0.0,hst_15640_29_wfc3_ir_total_idxb29
5,21.63027072981446,17.78732759263745,13,2514,4115,18.0,3,0,1,0.0,hst_15640_29_wfc3_uvis_total_idxb29
2,34.88787161307087,32.7680576009436,13,781,234,18.0,1,0,1,0.0,hst_15640_47_wfc3_ir_total_idxb47
6,26.17855451276748,11.13937523377686,19,4466,1721,25.0,3,0,1,0.0,hst_15640_47_wfc3_uvis_total_idxb47
6,1.302315662444039,2.489664013412505,3,4,4,6.0,3,0,1,0.0,hst_15647_36_wfc3_uvis_total_idxf36
8,38.46919543783338,35.02818052881937,13,366,292,13.0,1,0,1,0.0,hst_15644_01_wfc3_ir_total_idxm01
4,23.47202519740026,26.83492933233975,14,1034,346,18.0,1,0,1,0.0,hst_15652_15_wfc3_ir_total_idxo15
8,11.70231377616699,11.5134910599858,19,123,95,20.0,3,0,1,0.0,hst_15652_15_wfc3_uvis_total_idxo15
4,0.0,0.0,0,1,1,1.0,3,1,1,0.0,hst_15650_17_wfc3_uvis_total_idxp17
4,0.0,0.0,1,1,1,1.0,3,0,1,0.0,hst_15650_39_wfc3_uvis_total_idxp39
4,0.0,0.0,0,1,1,1.0,3,1,1,0.0,hst_15650_c1_wfc3_uvis_total_idxpc1
3,11.1331365572595,9.565753081245996,12,183,236,14.0,3,0,2,0.0,hst_15663_8b_wfc3_uvis_total_idxu8b
6,9.8093310930253,10.40724448463693,506,4071,4909,1571.0,3,0,5,0.0,hst_15630_03_wfc3_uvis_total_idxz03
6,4.826508539983736,6.111978866275162,54,258,408,454.0,3,0,5,0.0,hst_15630_04_wfc3_uvis_total_idxz04
1,5.181010118640193,7.359219643192776,56,0,0,127.0,3,0,6,0.0,hst_15688_35_wfc3_uvis_total_idyw35
4,17.76328737300776,11.25706397112348,11,730,2020,11.0,3,0,1,0.0,hst_15902_03_wfc3_uvis_total_ie4n03
8,29.17764871354662,16.74589301737279,22,2514,2430,27.0,4,0,1,0.0,hst_9445_03_acs_wfc_total_j6m903
10,5.108633668765004,5.613013708265475,11,105,110,15.0,4,0,6,0.0,hst_9433_46_acs_wfc_total_j6mf46
16,3.912621885836911,4.94863790784198,96,125,112,127.0,4,0,0,0.0,hst_9014_b1_acs_wfc_total_j8bxb1
6,0.0,0.0,1,2,30,1.0,0,1,0,0.0,hst_9029_07_acs_hrc_total_j8ca07
7,9.126496172300612,14.767202388527,7,2185,1818,10.0,4,0,1,0.0,hst_8992_03_acs_wfc_total_j8cw03
7,13.00190995430983,18.82591943674704,8,1961,1983,11.0,4,0,1,0.0,hst_8992_53_acs_wfc_total_j8cw53
5,15.87465005107559,9.467732437844484,6,872,712,7.0,4,0,1,0.0,hst_9363_03_acs_wfc_total_j8d803
4,23.33474371274438,24.25450401746778,5,772,913,8.0,4,0,1,0.0,hst_9363_07_acs_wfc_total_j8d807
6,31.70650621702895,14.80832864255708,6,513,854,10.0,4,0,1,0.0,hst_9500_10_acs_wfc_total_j8de10
8,13.58782350039408,14.20728401942688,20,180,164,26.0,0,0,4,0.0,hst_9463_39_acs_hrc_total_j8di39
8,27.57690285351343,14.85028723110956,3,152,199,3.0,4,0,6,0.0,hst_9583_d5_acs_wfc_total_j8dnd5
2,14.98952343564825,16.32138853808084,4,245,575,5.0,4,0,6,0.0,hst_9583_e6_acs_wfc_total_j8dne6
8,19.54826945717522,34.75327008426045,7,112,206,6.0,4,0,6,0.0,hst_9583_f1_acs_wfc_total_j8dnf1
10,15.0482625562173,16.11142165090668,43,150,126,47.0,0,0,1,0.0,hst_9462_03_acs_hrc_total_j8dx03
6,0.0,0.0,0,0,4,1.0,0,1,6,0.0,hst_9425_09_acs_hrc_total_j8e609
6,28.23344426872373,55.80756612682297,4,129,186,7.0,4,0,6,0.0,hst_9425_09_acs_wfc_total_j8e609
6,0.0,0.0,0,2,26,2.0,0,2,6,0.0,hst_9425_10_acs_hrc_total_j8e610
6,25.24164359301274,21.09800725929921,9,201,209,12.0,4,0,6,0.0,hst_9425_10_acs_wfc_total_j8e610
6,2.712285550881796,5.658563124532361,4,155,195,5.0,4,0,6,0.0,hst_9425_11_acs_wfc_total_j8e611
2,0.0,0.0,1,0,0,12.0,0,0,4,0.0,hst_9295_20_acs_hrc_total_j8e720
2,12.52621866023222,11.26284351721372,433,30432,48436,1676.0,4,0,4,0.0,hst_9295_20_acs_wfc_total_j8e720
6,38.7013507535815,29.54424560164067,37,490,353,43.0,4,0,2,0.0,hst_9290_11_acs_wfc_total_j8eh11
2,0.0,0.0,1,9,130,2.0,0,0,1,0.0,hst_9379_08_acs_hrc_total_j8ek08
2,0.0,0.0,0,2,7,1.0,0,1,1,0.0,hst_9379_83_acs_hrc_total_j8ek83
6,15.40711247633473,27.34722601040664,79,273,262,199.0,0,0,0,0.0,hst_9565_06_acs_hrc_total_j8ep06
5,20.91855143914998,29.40201294763748,37,370,95,300.0,2,0,0,1.0,hst_9565_06_acs_sbc_total_j8ep06
6,14.6666859004579,23.32745831726704,80,275,266,196.0,0,0,0,0.0,hst_9565_07_acs_hrc_total_j8ep07
5,20.51416216600627,28.82277699012341,33,134,75,284.0,2,0,0,0.0,hst_9565_07_acs_sbc_total_j8ep07
2,15.04362412557945,8.932836221825497,2,1,5,2.0,0,0,1,0.0,hst_9472_ak_acs_hrc_total_j8f3ak
2,16.82742987544722,5.662723170424052,2,2,11,2.0,0,0,1,0.0,hst_9472_cr_acs_hrc_total_j8f3cr
2,0.0,0.0,1,1,2,1.0,0,0,1,0.0,hst_9472_g5_acs_hrc_total_j8f3g5
4,31.94047238095614,25.83787756290962,21,285,351,22.0,4,0,2,0.0,hst_9476_61_acs_wfc_total_j8f661
6,20.09680636062662,16.72574996983523,34,6412,5930,37.0,4,0,1,0.0,hst_9453_32_acs_wfc_total_j8f832
6,21.81497076252527,22.44515587642931,36,6361,5943,37.0,4,0,1,0.0,hst_9453_34_acs_wfc_total_j8f834
1,13.99714450172312,11.49265999416186,27,0,0,45.0,0,0,5,0.0,hst_9453_63_acs_hrc_total_j8f863
6,22.68432166707834,17.69431635384515,1138,57002,105296,5928.0,4,0,5,0.0,hst_9453_63_acs_wfc_total_j8f863
17,0.0,0.0,1,0,4,1.0,2,0,6,0.0,hst_9478_06_acs_sbc_total_j8fd06
4,0.0,0.0,0,18,30,1.0,0,1,1,1.0,hst_9454_11_acs_hrc_total_j8ff11
2,21.03146413364397,18.33445943082628,7,124,135,8.0,4,0,1,0.0,hst_9454_11_acs_wfc_total_j8ff11
2,26.73225724721651,20.24394417779683,45,186,231,53.0,4,0,6,0.0,hst_9575_9w_acs_wfc_total_j8fn9w
4,16.64796108553231,18.49509773769349,51,169,153,58.0,4,0,6,0.0,hst_9575_aa_acs_wfc_total_j8fnaa
2,23.04539301752883,26.922981095176,21,240,354,24.0,4,0,6,0.0,hst_9575_e5_acs_wfc_total_j8fne5
2,30.41223150716454,21.33186682182489,261,3441,2862,291.0,4,0,6,0.0,hst_9575_e7_acs_wfc_total_j8fne7
2,25.2956547103737,20.91772407248693,196,2058,1868,208.0,4,0,6,0.0,hst_9575_fm_acs_wfc_total_j8fnfm
2,30.44953254835584,23.09457320164604,105,877,812,100.0,4,0,6,0.0,hst_9575_g9_acs_wfc_total_j8fng9
5,13.54711628244494,22.36891663751344,11,819,1093,21.0,4,0,1,0.0,hst_9401_06_acs_wfc_total_j8fs06
5,26.97177319549571,36.67340755070477,7,432,200,7.0,4,0,1,0.0,hst_9401_70_acs_wfc_total_j8fs70
4,7.308463100757133,14.61377979351751,5,159,497,6.0,4,0,4,0.0,hst_9352_k1_acs_wfc_total_j8g6k1
2,8.454742255525753,6.446016880042226,688,15084,12504,2280.0,4,0,6,0.0,hst_9584_fy_acs_wfc_total_j8g9fy
2,9.989099739129957,9.839257728885972,495,23114,39254,937.0,4,0,6,0.0,hst_9584_ln_acs_wfc_total_j8g9ln
1,27.20186439438694,30.37750459160992,265,0,0,296.0,4,0,6,0.0,hst_9480_9w_acs_wfc_total_j8ho9w
2,11.0044715285801,9.83392634229658,13,176,272,16.0,4,0,6,0.0,hst_9480_ar_acs_wfc_total_j8hoar
3,18.59046274137317,18.80005529565864,252,1602,1480,256.0,4,0,6,0.0,hst_9480_c4_acs_wfc_total_j8hoc4
1,16.39201084990821,19.53187187917016,392,0,0,467.0,4,0,6,0.0,hst_9480_cg_acs_wfc_total_j8hocg
4,8.461375567847053,6.040732946041847,11,162,182,11.0,4,0,6,0.0,hst_9480_du_acs_wfc_total_j8hodu
2,12.44322395613365,10.05181277516825,426,11367,10448,797.0,4,0,6,0.0,hst_9480_f7_acs_wfc_total_j8hof7
1,9.591701058172044,9.979412113120882,463,0,0,783.0,4,0,6,0.0,hst_9480_fj_acs_wfc_total_j8hofj
2,6.800454215770594,5.523477887915241,43,7812,7358,45.0,4,0,6,0.0,hst_9480_h3_acs_wfc_total_j8hoh3
1,8.486270692709507,9.81629633946456,408,0,0,1201.0,4,0,6,0.0,hst_9480_i4_acs_wfc_total_j8hoi4
1,20.8154683047385,10.98694256237382,100,0,0,133.0,4,0,6,0.0,hst_9480_l3_acs_wfc_total_j8hol3
1,18.32784963774088,17.63588506927068,66,0,0,74.0,4,0,6,0.0,hst_9480_lo_acs_wfc_total_j8holo
2,11.0869892370146,12.2404495687469,31,510,249,29.0,4,0,6,0.0,hst_9480_nb_acs_wfc_total_j8honb
3,8.57547480092407,7.494040563831243,8,223,220,9.0,4,0,6,0.0,hst_9480_nw_acs_wfc_total_j8honw
4,13.87533919091188,12.90700478853049,479,7690,7372,628.0,4,0,6,0.0,hst_9480_pt_acs_wfc_total_j8hopt
1,14.17015977326952,10.43695983607717,437,0,0,690.0,4,0,6,0.0,hst_9480_rx_acs_wfc_total_j8horx
1,12.14625418940463,11.92336967008189,328,0,0,2150.0,4,0,6,0.0,hst_9480_st_acs_wfc_total_j8host
1,18.31588129809596,5.574269745941618,5,0,0,7.0,4,0,6,0.0,hst_9480_ty_acs_wfc_total_j8hoty
1,15.71244201377272,16.38591822648153,9,0,0,12.0,4,0,6,0.0,hst_9480_yl_acs_wfc_total_j8hoyl
3,30.1349071910998,17.26245204553487,33,1059,766,36.0,4,1,6,0.0,hst_9482_ar_acs_wfc_total_j8hpar
1,13.33287077928505,7.683384190776614,8,0,0,9.0,4,1,6,0.0,hst_9482_bx_acs_wfc_total_j8hpbx
1,15.9558874911576,13.02553919154144,36,0,0,41.0,4,1,6,0.0,hst_9482_d8_acs_wfc_total_j8hpd8
1,26.29471635602875,14.42573102971404,7,0,0,11.0,4,1,6,0.0,hst_9468_9t_acs_wfc_total_j8hq9t
1,23.25498479683338,12.43770939598371,7,0,0,10.0,4,1,6,0.0,hst_9468_a1_acs_wfc_total_j8hqa1
1,27.85584331925601,26.66172901945382,6,0,0,10.0,4,1,6,0.0,hst_9468_a9_acs_wfc_total_j8hqa9
3,11.46221580537026,14.8153683589957,6,247,193,7.0,4,1,6,0.0,hst_9468_ct_acs_wfc_total_j8hqct
9,20.85363668362282,24.44397331638181,12,1345,1088,14.0,4,1,6,0.0,hst_9468_df_acs_wfc_total_j8hqdf
1,12.08618005426307,11.23924354615731,4,0,0,11.0,4,1,6,0.0,hst_9468_dv_acs_wfc_total_j8hqdv
6,11.92514437178094,9.573922425416258,786,17572,70600,3236.0,4,0,5,0.0,hst_9656_16_acs_wfc_total_j8hw16
9,30.72768946609363,23.43510926269265,7,272,664,9.0,4,0,6,0.0,hst_9488_aj_acs_wfc_total_j8i0aj
6,25.87544534355512,27.33120611737288,18,404,272,19.0,4,0,6,0.0,hst_9488_b2_acs_wfc_total_j8i0b2
