category,target,description,x_files,x_size,n_files,total_mb,drizcorr,pctecorr,crsplit,subarray,detector,dtype,instr,wallclock,memory,mem_bin,bin_pred,mem_pred,wall_pred,timestamp,ipst
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4858,2.8451720000000003,1.0,2,4.3649115562438965,8077,1629475837,jeau03010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5764,2.779612,1.0,2,4.3649115562438965,8077,1629475837,jeau03020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4725,2.799816,1.0,2,4.3649115562438965,8077,1629475837,jeau04010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6187,2.782576,1.0,2,4.3649115562438965,8077,1629475837,jeau04020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4902,2.797148,1.0,2,4.3649115562438965,8077,1629475837,jeau05010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5717,2.86176,1.0,2,4.3649115562438965,8077,1629475837,jeau05020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4790,2.795812,1.0,2,4.3649115562438965,8077,1629475837,jeau06010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6034,2.798428,1.0,2,4.3649115562438965,8077,1629475837,jeau06020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4531,2.778316,1.0,2,4.3649115562438965,8077,1629475837,jeau07010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6259,2.847232,1.0,2,4.3649115562438965,8077,1629475837,jeau07020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4763,2.863004,1.0,2,4.3649115562438965,8077,1629475837,jeau11010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4680,2.781356,1.0,2,4.3649115562438965,8077,1629475837,jeau11020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4876,2.79304,1.0,2,4.3649115562438965,8077,1629475837,jeau12010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5573,2.81658,1.0,2,4.3649115562438965,8077,1629475837,jeau12020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4962,2.80544,1.0,2,4.3649115562438965,8077,1629475837,jeau13010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5642,2.814924,1.0,2,4.3649115562438965,8077,1629475837,jeau13020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4632,2.7846040000000003,1.0,2,4.3649115562438965,8077,1629475837,jeau14010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6502,2.824144,1.0,2,4.3649115562438965,8077,1629475837,jeau14020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4102,2.797048,1.0,2,4.3649115562438965,8077,1629475837,jeau15010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5121,2.7848,1.0,2,4.3649115562438965,8077,1629475837,jeau15020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,4176,2.863076,1.0,2,4.3649115562438965,8077,1629475837,jeau16010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,7634,2.04892,1.0,2,4.3649115562438965,8077,1629475837,jeau16020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,3071,2.063716,1.0,1,2.2823379039764404,1483,1629475837,jeau17ccq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,3187,2.061192,1.0,1,2.2823379039764404,1483,1629475837,jeau18i2q
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6624,2.83748,1.0,2,4.3649115562438965,8077,1629475837,jeau19010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,6485,2.8049880000000003,1.0,2,4.3649115562438965,8077,1629475837,jeau19020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5749,2.843868,1.0,2,4.3649115562438965,8077,1629475837,jeav01010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2709,2.064084,1.0,1,2.2823379039764404,1483,1629475837,jeav03feq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2683,2.067044,1.0,1,2.2823379039764404,1483,1629475837,jeav04gjq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2592,2.063176,1.0,1,2.2823379039764404,1483,1629475837,jeav05gsq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2404,2.062204,1.0,1,2.2823379039764404,1483,1629475837,jeav06d7q
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2771,2.04712,1.0,1,2.2823379039764404,1483,1629475837,jeav09inq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2940,2.063744,1.0,1,2.2823379039764404,1483,1629475837,jeav10iuq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2548,2.064876,1.0,1,2.2823379039764404,1483,1629475837,jeav10jjq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5379,2.782292,1.0,2,4.3649115562438965,8077,1629475837,jeav12010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.54657,1.86173,7,103,1,1,1,0,1,1,0,8316,3.4920400000000003,1.0,3,7.432173252105713,10365,1629475837,jeav13010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2378,2.048492,1.0,1,2.2823379039764404,1483,1629475837,jeav13f4q
SC,PALOMAR1,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,16434,4.918628,1.0,3,19.181058883666992,13583,1629475837,jeaz02010
SC,PALOMAR2,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,11028,4.919788,1.0,3,19.181058883666992,13583,1629475837,jeaz03010
SC,NGC3201,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,17486,4.902228,1.0,3,19.181058883666992,13583,1629475837,jeaz06010
SC,NGC5272,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,17816,4.953119999999999,1.0,3,19.181058883666992,13583,1629475837,jeaz09010
SC,NGC5897,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,10641,4.944828,1.0,3,19.181058883666992,13583,1629475837,jeaz11010
SC,NGC6093,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,13574,4.949284,1.0,3,19.181058883666992,13583,1629475837,jeaz16010
SC,NGC6171,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,13739,4.904692,1.0,3,19.181058883666992,13583,1629475837,jeaz18010
SC,NGC6205,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,15755,4.951808,1.0,3,19.181058883666992,13583,1629475837,jeaz19010
SC,NGC6218,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,17347,4.944076,1.0,3,19.181058883666992,13583,1629475837,jeaz20010
SC,NGC6254,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,16642,4.904164,1.0,3,19.181058883666992,13583,1629475837,jeaz21010
SC,NGC6304,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,12821,4.902464,1.0,3,19.181058883666992,13583,1629475837,jeaz22010
SC,NGC6341,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,15683,4.9427,1.0,3,19.181058883666992,13583,1629475837,jeaz23010
SC,NGC6362,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,12840,4.954748,1.0,3,19.181058883666992,13583,1629475837,jeaz26010
SC,NGC6388,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,15729,4.9430760000000005,1.0,3,19.181058883666992,13583,1629475837,jeaz27010
SC,NGC6637,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,12573,4.942972,1.0,3,19.181058883666992,13583,1629475837,jeaz33010
SC,NGC6779,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,15371,4.949516,1.0,3,19.181058883666992,13583,1629475837,jeaz39010
SC,NGC6809,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,17250,4.943812,1.0,3,19.181058883666992,13583,1629475837,jeaz40010
SC,NGC6838,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,16746,4.93742,1.0,3,19.181058883666992,13583,1629475837,jeaz41010
SC,NGC6981,STELLAR CLUSTER;GLOBULAR CLUSTER,1.8574,2.1337,11,172,1,1,1,0,1,1,0,10834,4.96384,1.0,3,19.181058883666992,13583,1629475837,jeaz42010
G,N4258-CPAR,GALAXY;SPIRAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5784,2.809644,1.0,2,4.3649115562438965,8077,1629475837,jebi01010
G,N4258-CPAR,GALAXY;SPIRAL,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2301,2.06622,1.0,1,2.2823379039764404,1483,1629475837,jebi01ykq
G,N4258-CPAR,GALAXY;SPIRAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5227,2.813496,1.0,2,4.3649115562438965,8077,1629475837,jebi02010
G,N4258-CPAR,GALAXY;SPIRAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5420,2.7982,1.0,2,4.3649115562438965,8077,1629475837,jebi03010
G,N4258-CPAR,GALAXY;SPIRAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5556,2.812132,1.0,2,4.3649115562438965,8077,1629475837,jebi04010
G,N4258-CPAR,GALAXY;SPIRAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5597,2.789636,1.0,2,4.3649115562438965,8077,1629475837,jebi05010
G,N4258-CPAR,GALAXY;SPIRAL,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2030,2.062808,1.0,1,2.2823379039764404,1483,1629475837,jebi05b2q
G,N4258-CPAR,GALAXY;SPIRAL,1.17724,1.63836,5,69,1,1,1,0,1,1,0,5390,2.826232,1.0,2,4.3649115562438965,8077,1629475837,jebi06010
G,UGC8651,GALAXY;STAR FORMING REGION,1.93382,2.2257,13,206,1,1,1,0,1,1,0,16872,5.055088,1.0,3,22.59444046020508,14197,1629475837,jdn018010
G,ESO540-31,GALAXY;STAR FORMING REGION,1.93382,2.2257,13,206,1,1,1,0,1,1,0,25037,1.1278,0.0,3,22.59444046020508,14197,1629475837,jdn023020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,2.07806,2.36913,21,275,1,1,2,0,1,1,0,24236,6.794160000000001,1.0,1,5.988576412200928,12666,1629475837,jdnb02010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,2.07806,2.36913,21,275,1,1,2,0,1,1,0,29112,6.7961160000000005,1.0,1,5.988576412200928,12666,1629475837,jdnb03010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.93382,2.2257,13,206,1,1,1,0,1,1,0,20876,5.048616,1.0,3,22.59444046020508,14197,1629475837,jdnd02010
GC,RX-J10074257+3800462,CLUSTER OF GALAXIES;GROUP,1.74076,2.01879,9,138,1,1,1,0,1,1,0,20715,4.230156,1.0,3,13.362964630126951,12163,1629475837,jdrt01030
U,ANY,UNIDENTIFIED;PARALLEL FIELD,2.00792,2.2257,16,206,1,1,1,0,1,1,0,18008,4.783392,1.0,3,22.163005828857425,14557,1629475837,jdry11010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,2.00792,2.2257,16,206,1,1,1,0,1,1,0,18845,4.797548,1.0,3,22.163005828857425,14557,1629475837,jdry12010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,2.00792,2.2257,16,206,1,1,1,0,1,1,0,19785,4.836164,1.0,3,22.163005828857425,14557,1629475837,jdry13010
U,ANY,UNIDENTIFIED;PARALLEL FIELD,2.00792,2.2257,16,206,1,1,1,0,1,1,0,19844,4.808824,1.0,3,22.163005828857425,14557,1629475837,jdry14010
G,4C-19.44,GALAXY;EJECTA;HOTSPOT;JET;KNOT;QUASAR,1.8574,1.22079,11,34,1,1,2,1,1,1,0,2521,1.466128,0.0,0,6.0165300369262695,149,1629475837,j9k301020
G,4C-19.44,GALAXY;EJECTA;HOTSPOT;JET;KNOT;QUASAR,2.00792,1.46353,16,51,1,1,2,1,1,1,0,4497,1.6836,0.0,0,17.419736862182617,142,1629475837,j9k302020
G,3C270,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1508,1.073236,0.0,0,4.636298179626465,932,1629475837,j9ob01020
G,3C390.3,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1447,1.071832,0.0,0,4.636298179626465,932,1629475837,j9ob29010
G,3C390.3,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1471,1.071872,0.0,0,4.636298179626465,932,1629475837,j9ob29020
G,3C33,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1529,1.096912,0.0,0,4.636298179626465,932,1629475837,j9ob32020
G,3C136.1,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1713,1.068576,0.0,0,4.636298179626465,932,1629475837,j9ob35020
G,3C285,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1587,1.063964,0.0,0,4.636298179626465,932,1629475837,j9ob38020
G,3C227,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1367,1.073556,0.0,0,4.636298179626465,932,1629475837,j9ob41010
G,3C314.1,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1414,1.094964,0.0,0,4.636298179626465,932,1629475837,j9ob53010
G,3C314.1,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1498,1.114104,0.0,0,4.636298179626465,932,1629475837,j9ob53020
G,3C196.1,GALAXY;RADIO GALAXY,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1502,1.06968,0.0,0,4.636298179626465,932,1629475837,j9ob74010
S,HDFN-5-POS2-ACS,EXT-STAR,1.17724,1.63836,5,69,1,1,1,0,1,1,0,3148,2.816796,1.0,2,4.3649115562438965,8077,1629475837,j8n113010
G,PKS0521-36,GALAXY;JET,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1289,1.0523360000000002,0.0,0,4.636298179626465,932,1629475837,j8o812010
G,PKS0521-36,GALAXY;JET,1.17724,0.7861899999999999,5,17,1,1,1,1,1,1,0,1266,1.0712,0.0,0,4.636298179626465,932,1629475837,j8o812030
G,3C66B,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2463,1.448164,0.0,2,15.390002250671388,1501,1629475837,j8o813010
G,3C66B,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2427,1.448396,0.0,2,15.390002250671388,1501,1629475837,j8o813020
G,3C66B,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2035,1.511772,0.0,2,15.390002250671388,1501,1629475837,j8o813030
G,3C371,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2312,1.444572,0.0,2,15.390002250671388,1501,1629475837,j8o814010
G,3C371,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2402,1.478952,0.0,2,15.390002250671388,1501,1629475837,j8o814020
G,3C371,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2410,1.4484,0.0,2,15.390002250671388,1501,1629475837,j8o814030
G,3C371,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,1876,1.466232,0.0,2,15.390002250671388,1501,1629475837,j8o814040
G,3C15,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2617,1.481876,0.0,2,15.390002250671388,1501,1629475837,j8o815010
G,3C15,GALAXY;JET,1.74076,1.22079,9,34,1,1,1,1,1,1,0,2535,1.513556,0.0,2,15.390002250671388,1501,1629475837,j8o815030
S,G138-25,STAR;UNDESIGNATED;M V-IV,1.74076,1.22079,9,34,1,1,1,1,1,1,0,1679,1.463624,0.0,2,15.390002250671388,1501,1629475837,j93531030
I,SNR0509-67.5,ISM;SNR,2.07806,2.36913,21,275,1,1,2,0,1,1,0,40837,6.39936,1.0,1,5.988576412200928,12666,1629475837,jd5f01010
G,W2M2152-0051,GALAXY;INTERACTING GALAXY;QSO,1.39491,0.7861899999999999,6,17,1,0,2,1,1,1,0,201,1.109932,0.0,0,1.0415881872177124,171,1629475837,jd5k16010
G,W2M2152-0051,GALAXY;INTERACTING GALAXY;QSO,1.39491,0.7861899999999999,6,17,1,0,2,1,1,1,0,201,1.092492,0.0,0,1.0415881872177124,171,1629475837,jd5k16070
G,1356385517147936256,GALAXY;QUASAR,1.74076,-0.33466,9,3,1,1,1,1,1,1,3,626,0.871136,0.0,1,3.02839994430542,584,1629475837,ie3b23010
G,1356385517147936256,GALAXY;QUASAR,1.74076,-0.33466,9,3,1,1,1,1,1,1,3,624,0.8701399999999999,0.0,1,3.02839994430542,584,1629475837,ie3b23020
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,874,2.048852,1.0,1,2.2823379039764404,1483,1629475837,j8mbxhwkq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2152,2.047532,1.0,1,2.2823379039764404,1483,1629475837,j8mbz3o9q
U,ANY,UNIDENTIFIED;PARALLEL FIELD,-0.7599100000000001,1.22079,2,34,1,1,1,0,1,0,0,2563,2.047124,1.0,1,2.2823379039764404,1483,1629475837,j8mbzpcaq
U,ANY,UNIDENTIFIED;PARALLEL FIELD,1.39491,1.63836,6,69,1,1,2,0,1,1,0,3441,2.800132,1.0,1,2.589134693145752,3538,1629475837,j8mt34020
S,OGLE-2017-BLG-0302,EXT-STAR;A0-A3 III-I,1.98707,0.7471899999999999,15,16,1,1,1,1,1,1,3,1636,0.966,0.0,2,18.724891662597656,2182,1629475837,ied201010
S,OGLE-2017-BLG-328,EXT-STAR;A0-A3 III-I,2.05525,0.92101,19,21,1,1,1,1,1,1,3,2051,0.968296,0.0,2,21.72435188293457,2657,1629475837,ied203010
S,OGLE-2017-BLG-328,EXT-STAR;A0-A3 III-I,1.54657,0.20706,7,7,1,1,1,1,1,1,3,397,0.933132,0.0,1,6.474517822265625,668,1629475837,ied203020
G,UGC-8091,GALAXY;STARBURST,1.8574,2.1426,11,175,1,1,1,0,1,1,3,4782,4.8419,1.0,3,25.800722122192383,13004,1629475837,ied406010
G,UGC-8091,GALAXY;STARBURST,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2167,2.8100560000000003,1.0,1,10.633747100830078,3991,1629475837,ied408020
G,UGC-8091,GALAXY;STARBURST,1.74076,2.02638,9,140,1,1,1,0,1,1,3,2671,4.211068,1.0,3,23.01922035217285,11711,1629475837,ied409010
G,UGC-8091,GALAXY;STARBURST,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4339,4.13098,1.0,3,23.01922035217285,11711,1629475837,ied410010
G,UGC-8091,GALAXY;STARBURST,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4425,4.234016,1.0,3,23.01922035217285,11711,1629475837,ied411010
G,UGC-8091,GALAXY;STARBURST,1.74076,2.02638,9,140,1,1,1,0,1,1,3,5244,3.859612,1.0,3,23.01922035217285,11711,1629475837,ied412010
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4327,4.216928,1.0,3,23.01922035217285,11711,1629475837,iedh03010
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,3908,4.337372,1.0,3,23.01922035217285,11711,1629475837,iedh04010
G,NGC-7038,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2516,2.8094,1.0,1,10.633747100830078,3991,1629475837,iedh04020
G,NGC-7038,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2666,2.80124,1.0,1,10.633747100830078,3991,1629475837,iedh04030
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,3937,4.209824,1.0,3,23.01922035217285,11711,1629475837,iedh05010
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4273,4.200336,1.0,3,23.01922035217285,11711,1629475837,iedh08010
G,NGC-7038,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2434,2.8016080000000003,1.0,1,10.633747100830078,3991,1629475837,iedh08020
G,NGC-7038,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2607,2.800936,1.0,1,10.633747100830078,3991,1629475837,iedh08030
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4137,4.2002120000000005,1.0,3,23.01922035217285,11711,1629475837,iedh09010
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4424,4.298064,1.0,3,23.01922035217285,11711,1629475837,iedh10010
G,NGC-7038,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2356,2.817224,1.0,1,10.633747100830078,3991,1629475837,iedh10020
G,NGC-7038,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2718,2.8001080000000003,1.0,1,10.633747100830078,3991,1629475837,iedh10030
G,NGC-7038,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,3751,4.217984,1.0,3,23.01922035217285,11711,1629475837,iedh11010
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4536,4.27556,1.0,3,23.01922035217285,11711,1629475837,iedh38010
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4251,4.215744,1.0,3,23.01922035217285,11711,1629475837,iedh39010
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2476,2.814744,1.0,1,10.633747100830078,3991,1629475837,iedh39020
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2528,2.801068,1.0,1,10.633747100830078,3991,1629475837,iedh39030
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4507,4.201376,1.0,3,23.01922035217285,11711,1629475837,iedh40010
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,3215,4.199944,1.0,3,23.01922035217285,11711,1629475837,iedh41010
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2524,2.800304,1.0,1,10.633747100830078,3991,1629475837,iedh41020
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.17724,1.64655,5,70,1,1,1,0,1,1,3,2865,2.8656,1.0,1,10.633747100830078,3991,1629475837,iedh41030
G,NGC-6956-UVIS,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4213,4.3031120000000005,1.0,3,23.01922035217285,11711,1629475837,iedh44010
G,NGC-105-UVIS,GALAXY;SPIRAL,1.74076,2.02638,9,140,1,1,1,0,1,1,3,4248,4.20478,1.0,3,23.01922035217285,11711,1629475837,iedh72010
A,2020KV11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,914,1.0397,0.0,1,1.0877102613449097,1256,1629475837,iedk09yrq
A,2020KV11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,931,1.040352,0.0,1,1.0877102613449097,1256,1629475837,iedk09ysq
A,2020KV11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,932,1.040312,0.0,1,1.0877102613449097,1256,1629475837,iedk09yuq
A,2020KV11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,964,1.040492,0.0,1,1.0877102613449097,1256,1629475837,iedk09ywq
A,2020KV11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,958,1.041124,0.0,1,1.0877102613449097,1256,1629475837,iedk09yyq
A,2020KS11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,998,1.039968,0.0,1,1.0877102613449097,1256,1629475837,iedk10zqq
A,2020KS11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,997,1.039712,0.0,1,1.0877102613449097,1256,1629475837,iedk10zrq
A,2020KS11,ASTEROID; NEW HORIZONS CANDIDATE TARGET,-0.7599100000000001,1.23845,2,35,1,1,1,0,1,0,3,978,1.039088,0.0,1,1.0877102613449097,1256,1629475837,iedk10ztq
